name,city,state,address,phone,website,rating,reviews_count,category,subtypes,latitude,longitude,postal_code,source,confirmed,confidence,place_id,photo,reviews_link,booking_link,maps_link,verified
Age Management Center of New England,Portland,ME,"1945 Congress St Building C, Suite 200, Portland, ME 04102",2077741356,https://www.agemanagementcenter.com/,4.8,220,Health consultant,"Health consultant, Hair replacement service, Medical Center, Medical clinic, Women's health clinic, Osteopath, Weight loss service, Wellness program",43.653613899999996,-70.3184562,04102,outscraper,True,high,ChIJ3V8OWe6bskwR5IQWukuXl0M,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYnElErwEZnlRdSlfuX_TWLZffy_fb45bMy7yiAHPdPKe0BXc0V1Mnrff58RkMqmgnlNcfBQivDzEuftmFrWSXMAJRPIjfuftEqn84b2dnsP0CTIWJ8FBcpEojMUtsldEG5AAv=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJ3V8OWe6bskwR5IQWukuXl0M&q=*&authuser=0&hl=en&gl=US,https://www.agemanagementcenter.com/contact-us/,"https://www.google.com/maps/place/Age+Management+Center+of+New+England/@43.653613899999996,-70.3184562,14z/data=!4m8!1m2!2m1!1sAge+Management+Center+of+New+England!3m4!1s0x4cb29bee590e5fdd:0x4397974bba1684e4!8m2!3d43.653613899999996!4d-70.3184562",True
St. Dominic Weight Loss Solutions,Jackson,MS,"3800 Interstate 55 North Frontage Rd Ste 101, Jackson, MS 39211",6012006872,https://www.fmolhs.org/services/weight-and-nutrition-services,4.0,4.0,Weight loss service,"Weight loss service, Nutritionist",32.3395478,-90.1589078,39211,outscraper,True,high,ChIJO4e2YLsyKIYRz7nvViKmics,,,,"https://www.google.com/maps/place/St.+Dominic+Weight+Loss+Solutions/@32.3395478,-90.1589078,14z/data=!4m8!1m2!2m1!1sSt.+Dominic+Weight+Loss+Solutions!3m4!1s0x862832bb60b6873b:0xcb89a62256efb9cf!8m2!3d32.3395478!4d-90.1589078",True
CAMC HeartFit,Charleston,WV,"130 57th St SE, Charleston, WV 25304",3043451432,,,,Fitness center,Fitness center,38.3156526,-81.5663275,25304,outscraper,True,high,ChIJK62ItHMrT4gRZ5rM-LqCoQc,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGv1cakIjIv2z1OUtPkCLiJ4Hkhu_ipfviCvsyTcDFQPWZ_4jOfF1NNDSJKWjEANUEdrCwX2vfaA3ne6TOfgCz3kPxlF4GriLuyxGyrO6L7kSar4bPwV9m6DwjVOxdm7qH-I5OF=w800-h500-k-no,,,"https://www.google.com/maps/place/CAMC+HeartFit/@38.3156526,-81.5663275,14z/data=!4m8!1m2!2m1!1sCAMC+HeartFit!3m4!1s0x884f2b73b488ad2b:0x7a182baf8cc9a67!8m2!3d38.3156526!4d-81.5663275",False
"Gameday Men's Health Cascade, MI",Grand Rapids,MI,"5050 Cascade Rd SE STE A, Grand Rapids, MI 49546",6165514503,https://gamedaymenshealth.com/cascade/,4.9,67,Men's health physician,"Health consultant, Endocrinologist, Men's health physician, Health spa, Medical clinic, Medical office, Specialized clinic, Sports medicine clinic, Weight loss service, Wellness program",42.9431921,-85.5432747,49546,outscraper,True,high,ChIJJeF9H7RTGIgRLZAIms61ykY,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFV6Uqwvr_qcRp1V7WWqPDKFx5kAru9LD364dsH0NM-Ndscle4Sa0Xy0Id6UeQwpYj1t0pbOKRbt2f8HbjvnlooVLtYI3y4-HPYYIInrzFhmZj2wbk39tfJ5dqZIrFyqNFflZ9=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJJeF9H7RTGIgRLZAIms61ykY&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Gameday+Men%27s+Health+Cascade%2C+MI/@42.9431921,-85.5432747,14z/data=!4m8!1m2!2m1!1sGameday+Men%27s+Health+Cascade%2C+MI!3m4!1s0x881853b41f7de125:0x46cab5ce9a08902d!8m2!3d42.9431921!4d-85.5432747",True
Stellantis Family Health and Wellness Center,Detroit,MI,"5555 Conner St #2818, Detroit, MI 48213",3132646490,https://www.henryford.com/campaign/stellantis-family-health-and-wellness-center,4.5,68,Wellness center,Wellness center,42.3907756,-82.9829127,48213,outscraper,True,high,ChIJrzJwFNzVJIgRVi2_0tFMHVI,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PIfvF-DHRS8iIB1mE6QghQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=24.548677&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJrzJwFNzVJIgRVi2_0tFMHVI&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Stellantis+Family+Health+and+Wellness+Center/@42.3907756,-82.9829127,14z/data=!4m8!1m2!2m1!1sStellantis+Family+Health+and+Wellness+Center!3m4!1s0x8824d5dc147032af:0x521d4cd1d2bf2d56!8m2!3d42.3907756!4d-82.9829127",True
Peak Healthspan,Salt Lake City,UT,"868 McClelland St Ste 1&2, Salt Lake City, UT 84102",3853965750,https://www.peakhealthspan.com/,5.0,26,Medical clinic,"Medical clinic, Health spa, Wellness center",40.7503078,-111.8610315,84102,outscraper,True,high,ChIJ7dz13hf1UocRqmP7JvVHRjM,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG3bZQZAnUaoNoSTT07uymdKmoZgyU50vFm3fo_t7xZGGOGdGP4jQNcQXxha2Mkl_gR3AphRmPTsAO8bg2F6EMo9Iam212Hkp_faInzMHRfaGJ_D3QoIlvOMX84FM1DOPgr-ds=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJ7dz13hf1UocRqmP7JvVHRjM&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Peak+Healthspan/@40.7503078,-111.8610315,14z/data=!4m8!1m2!2m1!1sPeak+Healthspan!3m4!1s0x8752f517def5dced:0x334647f526fb63aa!8m2!3d40.7503078!4d-111.8610315",True
The Longevity Lab,Rochester,MN,"3456 East Circle Dr NE Suite 106B, Rochester, MN 55906",5072084400,https://longevitylabmn.com/,5.0,24,Medical spa,"Medical spa, Facial spa, Health spa, Skin care clinic, Waxing hair removal service, Weight loss service, Wellness center",44.058951199999996,-92.4520845,55906,outscraper,True,high,ChIJN7rJVfrh-YcRXlgrNHeeidA,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHMP2_VQy29J7ZFnQMhh_ED5mQtz-Nc0aM63BmKCTHtdL-_lxvyPJKDiiU_otqbtVQtKhsZcXSIjSqszwAM0ygHxI_Mb9qczevsyi9h47JnOKz6ky1TaX4Bim3oXJtedmM862rH=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJN7rJVfrh-YcRXlgrNHeeidA&q=*&authuser=0&hl=en&gl=US,https://longevitylabmn.janeapp.com/locations/the-longevity-lab-llc/book?rwg_token=AFd1xnE5DK9Gx_ExqL4tWbShpqf0jx8-0zoKevq6FsIKWk3kNQC_LRonY6XGGABbCVtcG760JUmW9la0bzReCczALiAT5lItCNkswc5cBnpZ71estGOzK1Y=,"https://www.google.com/maps/place/The+Longevity+Lab/@44.058951199999996,-92.4520845,14z/data=!4m8!1m2!2m1!1sThe+Longevity+Lab!3m4!1s0x87f9e1fa55c9ba37:0xd0899e77342b585e!8m2!3d44.058951199999996!4d-92.4520845",True
DexaFit Central Jersey,Basking Ridge,NJ,"665 Martinsville Rd Unit 22B, Basking Ridge, NJ 07920",9082596248,https://centraljersey.dexafit.com/,5.0,94,Diagnostic center,Diagnostic center,40.652472599999996,-74.57651419999999,07920,outscraper,True,high,ChIJDVRcKjq9w4kRWWxEWRQPLxU,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEb1ifkhi4VdJgknxKMaRHwb6O1yZRETyu1w0t5vaop_dP9qVFLx-NZI9gJcixzq16Fw37MEXj05PW9JfwjzHsb0jpvweUDW6VoP2UTo00uQhRfe9sZStlkIRc5F1P6iq0TnY8X0VdxWmcX=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJDVRcKjq9w4kRWWxEWRQPLxU&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/DexaFit+Central+Jersey/@40.652472599999996,-74.57651419999999,14z/data=!4m8!1m2!2m1!1sDexaFit+Central+Jersey!3m4!1s0x89c3bd3a2a5c540d:0x152f0f1459446c59!8m2!3d40.652472599999996!4d-74.57651419999999",True
VO2 MAX/RMR TESTS,Wallington,NJ,"379 Main Ave, Wallington, NJ 07057",2012721970,https://www.blueamberspa.com/contact.html,,,,,40.8597341,-74.1051483,07057,outscraper,True,high,ChIJJVaQayP5wokR3SBRCAW6VKE,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bjKFmR25GBIZChXM4W0FkQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=330.56274&pitch=0&thumbfov=100,,,"https://www.google.com/maps/place/VO2+MAX%2FRMR+TESTS/@40.8597341,-74.1051483,14z/data=!4m8!1m2!2m1!1sVO2+MAX%2FRMR+TESTS!3m4!1s0x89c2f9236b905625:0xa154ba05085120dd!8m2!3d40.8597341!4d-74.1051483",False
Life Time,Princeton,NJ,"7 Forrestal Rd S, Princeton, NJ 08540",6096087100,https://www.lifetime.life/locations/nj/princeton.html,3.9,552.0,Gym,"Gym, Basketball court, Fitness center, Indoor cycling, Indoor swimming pool, Personal trainer, Pilates studio, Swimming instructor, Yoga studio",40.342539599999995,-74.6189485,08540,outscraper,True,high,ChIJs6QL9UDnw4kRya7BkuwNvq8,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZZHePaptDR0GlChgSpty31Bl5tFhzm-42pOyNeg_z1KIDbaNb-9qNIhGvA2Ckh0LnzE87WuoydvVFjd61Nsb2K4eweBBAMJBfv_cRTvqNmaufWV0ydjy768Hkv97nTs7_hW63=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJs6QL9UDnw4kRya7BkuwNvq8&q=*&authuser=0&hl=en&gl=US,https://www.lifetime.life/locations/nj/princeton/memberships/schedule-a-tour.html,"https://www.google.com/maps/place/Life+Time/@40.342539599999995,-74.6189485,14z/data=!4m8!1m2!2m1!1sLife+Time!3m4!1s0x89c3e740f50ba4b3:0xafbe0dec92c1aec9!8m2!3d40.342539599999995!4d-74.6189485",True
Parker Peak Performance,New York,NY,"80 5th Ave Floor 2, New York, NY 10011",,https://parkerpeakperformance.com/,5.0,5.0,Physical fitness program,Physical fitness program,40.7360294,-73.9941595,10011,outscraper,True,high,ChIJlbG3ljRZwokRH09QzWpO_dg,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H51Rks1feJFPYfaB1nvxpg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=313.03552&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJlbG3ljRZwokRH09QzWpO_dg&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Parker+Peak+Performance/@40.7360294,-73.9941595,14z/data=!4m8!1m2!2m1!1sParker+Peak+Performance!3m4!1s0x89c2593496b7b195:0xd8fd4e6acd504f1f!8m2!3d40.7360294!4d-73.9941595",True
Nicholas Institute of Sports Medicine and Athletic Trauma (NISMAT),New York,NY,"210 E 64th St 5th floor, New York, NY 10065",2124342700,https://www.northwell.edu/doctors-offices/northwell-health-nicholas-institute-sports-medicine-and-athletic-trauma,4.4,14.0,Physical therapy clinic,"Physical therapy clinic, Occupational therapist, Physical therapist, Research institute",40.7640555,-73.9632214,10065,outscraper,True,high,ChIJo0kIZzpZwokRkBEXHhlTqzk,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXOrszyypfuRFRTzC8Y1QBYT9xtO0xBcGzftaci4eS1hhREChZJsnXu4T8onJFeWrynCbPDt9yoyP511B9flW0rPH8mLzq_modb3AvOqeGek_qxKy_1uYDeHal6Dt_UpXW-eTndw=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJo0kIZzpZwokRkBEXHhlTqzk&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Nicholas+Institute+of+Sports+Medicine+and+Athletic+Trauma+%28NISMAT%29/@40.7640555,-73.9632214,14z/data=!4m8!1m2!2m1!1sNicholas+Institute+of+Sports+Medicine+and+Athletic+Trauma+%28NISMAT%29!3m4!1s0x89c2593a670849a3:0x39ab53191e171190!8m2!3d40.7640555!4d-73.9632214",True
The Endurance Edge,Cary,NC,"275 Convention Dr, Cary, NC 27511",9192307897,http://www.theenduranceedge.com/,5.0,66,Personal trainer,"Personal trainer, Coaching center, Nutritionist, Physical fitness program",35.7758179,-78.7549745,27511,outscraper,True,high,ChIJ9yiDYi_yrIkRB7mFSqZvWq4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0ScnL5DXxSV40vh8odWraJcbeUlJcK75Fjc-mg_TFgiqv6wwMEZwhytPSiJTGW6QsVK--VppQKapPAepanHIYPX9lync29SXnyVS9O2FpHdp8htpnIQWMoxTuu6b13B2wnlw=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJ9yiDYi_yrIkRB7mFSqZvWq4&q=*&authuser=0&hl=en&gl=US,https://p.bttr.to/34sxCPD,"https://www.google.com/maps/place/The+Endurance+Edge/@35.7758179,-78.7549745,14z/data=!4m8!1m2!2m1!1sThe+Endurance+Edge!3m4!1s0x89acf22f628328f7:0xae5a6fa64a85b907!8m2!3d35.7758179!4d-78.7549745",True
ActivEdge Fitness & Sports Performance,Durham,NC,"4221 Garrett Rd #2, Durham, NC 27707",9194931204,http://www.activedgefit.com/,5.0,66,Gym,"Gym, Fitness center, Personal trainer, Physical therapist, Physical therapy clinic, Sports massage therapist, Women's personal trainer",35.9600691,-78.9752211,27707,outscraper,True,high,ChIJ2XcaX63nrIkRj-rQ64ofCzI,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuFi7j2kSjhsppSXJUi42D7oNmlQtfJpr_Xm1mlrqbJejEMMMSdhVXmCvDVR6_g8zn91pOCjkoMGVrhtD7rhf_8lfNmvBoV7Z1Af7AMF01wEHn7yVuG0a-Xs9l8iCKmP4RSvJxtJ4Y3d8A=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJ2XcaX63nrIkRj-rQ64ofCzI&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/ActivEdge+Fitness+%26+Sports+Performance/@35.9600691,-78.9752211,14z/data=!4m8!1m2!2m1!1sActivEdge+Fitness+%26+Sports+Performance!3m4!1s0x89ace7ad5f1a77d9:0x320b1f8aebd0ea8f!8m2!3d35.9600691!4d-78.9752211",True
"DexaFit Austin | Round Rock, TX",Round Rock,TX,"3309 Forest Creek Dr suite 501, Round Rock, TX 78664",5122025174,https://roundrock.dexafit.com/,5.0,102.0,Health consultant,Health consultant,30.507740599999998,-97.6120303,78664,outscraper,True,high,ChIJS58Ci3fRRIYR9B-1HuROl_E,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2oD84MIi0t3Il-uGz2bwE1ZM1EY30gvgNxu-0owshvaQIPAtmTrhqgO7hJdw6dIXlOdBI7fjsIWWZxG0A9oi-oCnYNMLdDCuwX3-YUTImvI0bhlA8zDcy3TM_kpQLImjOnAnf=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJS58Ci3fRRIYR9B-1HuROl_E&q=*&authuser=0&hl=en&gl=US,https://www.roundrock.dexafit.com/appointments,"https://www.google.com/maps/place/DexaFit+Austin+%7C+Round+Rock%2C+TX/@30.507740599999998,-97.6120303,14z/data=!4m8!1m2!2m1!1sDexaFit+Austin+%7C+Round+Rock%2C+TX!3m4!1s0x8644d1778b029f4b:0xf1974ee41eb51ff4!8m2!3d30.507740599999998!4d-97.6120303",True
Oregon Performance Research Laboratory,Eugene,OR,"1525, 156 University St, Eugene, OR 97403",5413462057,https://oprl.uoregon.edu/,,,Laboratory,Laboratory,44.0423459,-123.07397089999999,97403,outscraper,True,high,ChIJ31siDUwfwVQRh0s0vVnCFAY,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8WZCX2ee3hZqXstgqMvTX4aZC5ZbcTG5RMocczmrbFSsmqAhhoxRQQBPrZWDh6HzKhMgUQ6eyLvyNe0hnu7nosMXUKR92YfXhbqSb1l5ZRvBG8FOjQp9evkqGRM6FqEHTpqaVZ-vgyega=w800-h500-k-no,,,"https://www.google.com/maps/place/Oregon+Performance+Research+Laboratory/@44.0423459,-123.07397089999999,14z/data=!4m8!1m2!2m1!1sOregon+Performance+Research+Laboratory!3m4!1s0x54c11f4c0d225bdf:0x614c259bd344b87!8m2!3d44.0423459!4d-123.07397089999999",True
DexaFit OC,Irvine,CA,"18001 Sky Park Cir Suite K, Irvine, CA 92614",9494648697,http://www.oc.dexafit.com/,5.0,771.0,Diagnostic center,"Diagnostic center, Fitness center, Health consultant, Wellness center",33.6887228,-117.85909939999999,92614,outscraper,True,high,ChIJ-fYSRp7e3IARqKkH0RwaCPQ,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHyU0Rb1AYLBB9sBxJbC9PgzfSWpKjxD0T65rgY0HFOKd6K1qJweSSjFJFg67ThVHsbLw5vCp5QaRlk2WMXAG3zUuuKqktSqoERbuxNlp4i_v-lALQZO_xq4sYkIDiTEDGS1XcB=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJ-fYSRp7e3IARqKkH0RwaCPQ&q=*&authuser=0&hl=en&gl=US,https://dexafitorangecounty.as.me?rwg_token=AFd1xnERL9NaHznXC9izuyKpDGVRvlbFKxjgDEz5OM7IB5s46WRq8cgipihy6k2Id_bFIPU73JjUYSaSRIKyvz-AKcVIgCWWMbgpSCDpUrCf7ybSx6wZc_4=,"https://www.google.com/maps/place/DexaFit+OC/@33.6887228,-117.85909939999999,14z/data=!4m8!1m2!2m1!1sDexaFit+OC!3m4!1s0x80dcde9e4612f6f9:0xf4081a1cd107a9a8!8m2!3d33.6887228!4d-117.85909939999999",True
Composition ID Scottsdale,Scottsdale,AZ,"8114 E Cactus Rd OFC 230, Scottsdale, AZ 85260",5712440182,https://www.compositionid.com/locations/scottsdale/,5.0,159,Medical diagnostic imaging center,"Medical diagnostic imaging center, Blood testing service, Nutritionist, Physical fitness program, Sports medicine physician, Weight loss service, Wellness center",33.5969103,-111.90791,85260,outscraper,True,high,ChIJyy_CPHV1K4cR-rrhji5fnjc,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_Y_h0lOwVTNpmERGAX37yuctl7VrOGrPpYLs24FZqus8rfn2NA9BRuvwyxKzYH6PyAZDxt4HKKhbHjFsIukqYTdjOMdcqzhy9cAeJjop_HWnxa2Gr_DV7V3lzUOCgzllvaWLBZQ=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJyy_CPHV1K4cR-rrhji5fnjc&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Composition+ID+Scottsdale/@33.5969103,-111.90791,14z/data=!4m8!1m2!2m1!1sComposition+ID+Scottsdale!3m4!1s0x872b75753cc22fcb:0x379e5f2e8ee1bafa!8m2!3d33.5969103!4d-111.90791",True
DexaFit South Shore,Quincy,MA,"500 Victory Rd, Quincy, MA 02171",8573962907,https://www.southshore.dexafit.com/,5.0,9.0,Diagnostic center,Diagnostic center,42.2986685,-71.0307712,02171,outscraper,True,high,ChIJzUY6c9N744kRJ_X-NM1rm3E,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnicTMOD8AuMPhwf3jcDgMSYUj_SVWZyuLOw3p3L3XlROxTTP1cOkXIjqtg2XFgvTIWjWjwPP17sdAYvbBddZsBHBHRGhUb_dAcxrme6_6FlNChxzS4YDszAE4FS4ohA_NmlZHtZWtJFgp=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJzUY6c9N744kRJ_X-NM1rm3E&q=*&authuser=0&hl=en&gl=US,https://app.acuityscheduling.com/schedule.php?owner=38293602,"https://www.google.com/maps/place/DexaFit+South+Shore/@42.2986685,-71.0307712,14z/data=!4m8!1m2!2m1!1sDexaFit+South+Shore!3m4!1s0x89e37bd3733a46cd:0x719b6bcd34fef527!8m2!3d42.2986685!4d-71.0307712",True
The Mount Sinai Hospital,New York,NY,"1468 Madison Ave, New York, NY 10029",2122416500,https://www.mountsinai.org/locations/mount-sinai,3.4,1062.0,General hospital,"General hospital, Hospital, Pharmacy",40.7899484,-73.9524454,10029,outscraper,True,high,ChIJk9ruyj32wokRP8Z7bR7Bl5c,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHA5e9vvTZ9NhhUGnVDgzjhr3Vh71BR0FNiJ87GCYI6qP4B9xKyGMOZwNTRKAJp8PKCVayCkP-QHJmy9EbaGWGN5GtbKsTcO4zkYD22KGoDDgTCtG26fy0_KMzcC3wd4E5UASj0=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJk9ruyj32wokRP8Z7bR7Bl5c&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/The+Mount+Sinai+Hospital/@40.7899484,-73.9524454,14z/data=!4m8!1m2!2m1!1sThe+Mount+Sinai+Hospital!3m4!1s0x89c2f63dcaeeda93:0x9797c11e6d7bc63f!8m2!3d40.7899484!4d-73.9524454",True
SamFit - Corvallis,Corvallis,OR,"777 NW 9th St #310, Corvallis, OR 97330",5417685850,https://samhealth.org/find-a-location/samfit-corvallis/,4.2,113,Medical clinic,Medical clinic,44.5714567,-123.2642111,97330,outscraper,True,high,ChIJne8dc5FAwFQRXJZyLDucbIw,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9eeXPJebNUm9OEqo-nuwm2ZDoS4xyDA-QjN8QLEbJKiEbSGZHUaeTtV5XR92ei3d2EcKZT1almbUOmIUboaFMbgE01viiXZw-ddTGwEYkVVtHrL7TBSI_q-tDyPHiWUaJVsR9=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJne8dc5FAwFQRXJZyLDucbIw&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/SamFit+-+Corvallis/@44.5714567,-123.2642111,14z/data=!4m8!1m2!2m1!1sSamFit+-+Corvallis!3m4!1s0x54c04091731def9d:0x8c6c9c3b2c72965c!8m2!3d44.5714567!4d-123.2642111",True
"Gameday Men's Health Central Bakersfield, CA",Bakersfield,CA,"1502 Mill Rock Way #250, Bakersfield, CA 93311",6612418959,https://gamedaymenshealth.com/central-bakersfield,5,186,Men's health physician,"Physical fitness program, Endocrinologist, Health consultant, Health spa, Medical clinic, Medical office, Men's health physician, Sports medicine clinic, Vitamin & supplements store, Weight loss service",35.3417143,-119.09744189999999,93311,outscraper,True,high,ChIJWyUPkQ5B6oARrm6G4QjQK7U,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHNWKU4Ud1qZRmUXae7FKXOzjTaGm6UGe2KWJS3s238UaYmwcDM-jDCVxu8S3I7hbl6QWUu7WY5i4fDTEvTxKdSpH4-UkzhVAqel-9eSyBs8uewxzXGEZGC_Z9yI3uB5xnS4v_OJB6kEIY=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJWyUPkQ5B6oARrm6G4QjQK7U&q=*&authuser=0&hl=en&gl=US,https://gamedaymenshealth.com/central-bakersfield/appointment/,"https://www.google.com/maps/place/Gameday+Men%27s+Health+Central+Bakersfield%2C+CA/@35.3417143,-119.09744189999999,14z/data=!4m8!1m2!2m1!1sGameday+Men%27s+Health+Central+Bakersfield%2C+CA!3m4!1s0x80ea410e910f255b:0xb52bd008e1866eae!8m2!3d35.3417143!4d-119.09744189999999",True
sport foundation,Riverside,CA,"7150 Brockton Ave, Riverside, CA 92506",9513216338,https://www.riversidemedicalclinic.com/specialty/sports-clinic/,3.7,3,Medical clinic,Medical clinic,33.9434094,-117.394331,92506,outscraper,True,high,ChIJAQBksU2w3IARDCLN5ERpJBg,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzy9uwDg-ZTQHz3qqwgYm9pBtU2_bXTGj23vO8qUD_Khd7IdBXPb-Xrd6jKQF_ZG8OhMb8wQVPIwsPV6zk7a9WMXHz3n-WGx3jr8q8kYORA1ido4J_UswJt5nGJlMg6mxQQes=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJAQBksU2w3IARDCLN5ERpJBg&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/sport+foundation/@33.9434094,-117.394331,14z/data=!4m8!1m2!2m1!1ssport+foundation!3m4!1s0x80dcb04db1640001:0x18246944e4cd220c!8m2!3d33.9434094!4d-117.394331",False
Fitness Evaluations,Santa Cruz,CA,"311 Soquel Ave, Santa Cruz, CA 95060",,https://fitevals.com/,5.0,1,Wellness center,Wellness center,36.9738456,-122.0211061,95060,outscraper,True,high,ChIJGU50bE9BjoARwo9RJI-fDG0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JvdlTjugFzl2HgBINo8z9g&cb_client=search.gws-prod.gps&w=800&h=500&yaw=122.24316&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJGU50bE9BjoARwo9RJI-fDG0&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Fitness+Evaluations/@36.9738456,-122.0211061,14z/data=!4m8!1m2!2m1!1sFitness+Evaluations!3m4!1s0x808e414f6c744e19:0x6d0c9f8f24518fc2!8m2!3d36.9738456!4d-122.0211061",True
NCH Briggs Wellness Center,Naples,FL,"399 9th St N, Naples, FL 34102",2396242750,https://nchmd.org/services/wellness-centers/,4.5,139.0,Wellness center,Wellness center,26.1512642,-81.79659,34102,outscraper,True,high,ChIJZ9rBaZfh2ogRvHUehcuDEDI,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZGgNkVIKozTdPnhQqqCopwTKJ27DvacMN8F3emO2ZULrk5RblQTJNh9pl-ppQqBo2itAA5BV7-IZE_OWhLokc43HTvVcc4WxyLAjKqhPN5275FzFA9lvkuVEBZ9hqH4rRnMAH=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJZ9rBaZfh2ogRvHUehcuDEDI&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/NCH+Briggs+Wellness+Center/@26.1512642,-81.79659,14z/data=!4m8!1m2!2m1!1sNCH+Briggs+Wellness+Center!3m4!1s0x88dae19769c1da67:0x321083cb851e75bc!8m2!3d26.1512642!4d-81.79659",True
LCG Fitness & Performance,Lexington,KY,"3120 Pimlico Pkwy, Lexington, KY 40517",3186160516,https://www.lcgfit.com/,5.0,4,Fitness center,Fitness center,37.9846463,-84.4613203,40517,outscraper,True,high,ChIJ8atl7PBbQogRpKBMVKBUTpM,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFeDATz4Y1gSsBGgFnMOoyfAsULmLd4B3dZr-EvQZacVKZh3gsUrn5wvPIM_qQO43AHXjj30TttuYpCxQkeWABkhrNdMaNHU_RE1YZBD4TFQv05CoOmiYdjPKiQqMSl_jgO_DKIzw=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJ8atl7PBbQogRpKBMVKBUTpM&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/LCG+Fitness+%26+Performance/@37.9846463,-84.4613203,14z/data=!4m8!1m2!2m1!1sLCG+Fitness+%26+Performance!3m4!1s0x88425bf0ec65abf1:0x934e54a0544ca0a4!8m2!3d37.9846463!4d-84.4613203",True
